,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Zamkniecie_Prev_1,Zamkniecie_Prev_2,Zamkniecie_Prev_3,Zamkniecie_Prev_4,Zamkniecie_Prev_5,Zamkniecie_Prev_6,Zamkniecie_Prev_7,Zamkniecie_Prev_8,Zamkniecie_Prev_9,Zamkniecie_Prev_10
2502,2009-11-18,22.8095,22.965,21.5996,21.8143,3178459.877118,22.8658,22.4593,21.9936,22.5299,22.0786,21.9583,21.1721,21.5299,20.9555,20.8056
2503,2009-11-19,21.5356,21.9936,21.4574,21.6358,1330197.4779098,21.8143,22.8658,22.4593,21.9936,22.5299,22.0786,21.9583,21.1721,21.5299,20.9555
2504,2009-11-20,21.8143,22.0299,21.8143,22.0299,1249764.6564137,21.6358,21.8143,22.8658,22.4593,21.9936,22.5299,22.0786,21.9583,21.1721,21.5299
2505,2009-11-23,22.2952,22.8152,22.2074,22.7379,1119883.7274327,22.0299,21.6358,21.8143,22.8658,22.4593,21.9936,22.5299,22.0786,21.9583,21.1721
2506,2009-11-24,22.3868,22.7379,21.8143,21.8219,1032350.8099674,22.7379,22.0299,21.6358,21.8143,22.8658,22.4593,21.9936,22.5299,22.0786,21.9583
2507,2009-11-25,22.0786,22.4593,22.0643,22.0643,982803.14394115,21.8219,22.7379,22.0299,21.6358,21.8143,22.8658,22.4593,21.9936,22.5299,22.0786
2508,2009-11-26,22.0643,22.0938,21.7513,21.8858,989073.23607159,22.0643,21.8219,22.7379,22.0299,21.6358,21.8143,22.8658,22.4593,21.9936,22.5299
2509,2009-11-27,21.3849,21.8143,21.2436,21.7064,2274021.8809685,21.8858,22.0643,21.8219,22.7379,22.0299,21.6358,21.8143,22.8658,22.4593,21.9936
2510,2009-11-30,21.9211,22.3076,21.7866,22.2446,1424347.3704229,21.7064,21.8858,22.0643,21.8219,22.7379,22.0299,21.6358,21.8143,22.8658,22.4593
2511,2009-12-01,22.3868,22.7437,22.3868,22.674,1531919.850268,22.2446,21.7064,21.8858,22.0643,21.8219,22.7379,22.0299,21.6358,21.8143,22.8658
2512,2009-12-02,22.674,22.8095,22.423,22.716,1665861.719748,22.674,22.2446,21.7064,21.8858,22.0643,21.8219,22.7379,22.0299,21.6358,21.8143
2513,2009-12-03,22.8877,23.0442,22.3162,22.5299,1523867.1362566,22.716,22.674,22.2446,21.7064,21.8858,22.0643,21.8219,22.7379,22.0299,21.6358
2514,2009-12-04,22.5299,23.0309,22.4011,22.8877,1809222.8752164,22.5299,22.716,22.674,22.2446,21.7064,21.8858,22.0643,21.8219,22.7379,22.0299
2515,2009-12-07,22.8152,23.2179,22.6797,22.9307,1020844.986551,22.8877,22.5299,22.716,22.674,22.2446,21.7064,21.8858,22.0643,21.8219,22.7379
2516,2009-12-08,22.9307,23.2589,22.5013,22.6024,1375174.8828996,22.9307,22.8877,22.5299,22.716,22.674,22.2446,21.7064,21.8858,22.0643,21.8219
2517,2009-12-09,22.5299,22.8877,22.4803,22.6158,1619843.6660058,22.6024,22.9307,22.8877,22.5299,22.716,22.674,22.2446,21.7064,21.8858,22.0643
2518,2009-12-10,22.6024,22.8877,22.3944,22.6797,929195.58540059,22.6158,22.6024,22.9307,22.8877,22.5299,22.716,22.674,22.2446,21.7064,21.8858
2519,2009-12-11,22.8877,22.8877,22.3295,22.3295,1668613.7274255,22.6797,22.6158,22.6024,22.9307,22.8877,22.5299,22.716,22.674,22.2446,21.7064
2520,2009-12-14,22.6024,22.7312,22.5232,22.674,826589.50478772,22.3295,22.6797,22.6158,22.6024,22.9307,22.8877,22.5299,22.716,22.674,22.2446
2521,2009-12-15,22.7312,22.8582,22.465,22.8152,1516822.5834736,22.674,22.3295,22.6797,22.6158,22.6024,22.9307,22.8877,22.5299,22.716,22.674
2522,2009-12-16,22.5366,23.0309,22.5366,22.8152,1451715.4894245,22.8152,22.674,22.3295,22.6797,22.6158,22.6024,22.9307,22.8877,22.5299,22.716
2523,2009-12-17,22.6024,23.0376,22.5299,22.5299,2311539.7312559,22.8152,22.8152,22.674,22.3295,22.6797,22.6158,22.6024,22.9307,22.8877,22.5299
2524,2009-12-18,22.7437,22.8877,22.0299,22.173,5319726.2072245,22.5299,22.8152,22.8152,22.674,22.3295,22.6797,22.6158,22.6024,22.9307,22.8877
2525,2009-12-21,22.236,22.8582,22.173,22.5585,719669.91937644,22.173,22.5299,22.8152,22.8152,22.674,22.3295,22.6797,22.6158,22.6024,22.9307
2526,2009-12-22,22.6368,23.1101,22.6368,22.9956,2014640.4414325,22.5585,22.173,22.5299,22.8152,22.8152,22.674,22.3295,22.6797,22.6158,22.6024
2527,2009-12-23,23.0662,23.7446,22.9956,23.7446,3886040.2456308,22.9956,22.5585,22.173,22.5299,22.8152,22.8152,22.674,22.3295,22.6797,22.6158
2528,2009-12-28,24.2112,24.5194,23.9956,24.3897,2091360.2533317,23.7446,22.9956,22.5585,22.173,22.5299,22.8152,22.8152,22.674,22.3295,22.6797
2529,2009-12-29,24.5261,24.675,24.3525,24.611,2117923.520126,24.3897,23.7446,22.9956,22.5585,22.173,22.5299,22.8152,22.8152,22.674,22.3295
2530,2009-12-30,24.3324,24.5309,24.2112,24.2818,3152680.5028381,24.611,24.3897,23.7446,22.9956,22.5585,22.173,22.5299,22.8152,22.8152,22.674
2531,2009-12-31,24.3458,24.446,24.2456,24.2818,2029252.4913364,24.2818,24.611,24.3897,23.7446,22.9956,22.5585,22.173,22.5299,22.8152,22.8152
2532,2010-01-04,24.6034,25.7466,24.6034,25.32,3038172.4606131,24.2818,24.2818,24.611,24.3897,23.7446,22.9956,22.5585,22.173,22.5299,22.8152
2533,2010-01-05,25.7561,26.2914,25.6053,26.2504,3513764.660223,25.32,24.2818,24.2818,24.611,24.3897,23.7446,22.9956,22.5585,22.173,22.5299
2534,2010-01-06,26.0844,26.3792,25.9212,26.321,1732378.3531445,26.2504,25.32,24.2818,24.2818,24.611,24.3897,23.7446,22.9956,22.5585,22.173
2535,2010-01-07,25.9765,26.3553,25.9632,26.2847,2094266.314752,26.321,26.2504,25.32,24.2818,24.2818,24.611,24.3897,23.7446,22.9956,22.5585
2536,2010-01-08,26.5128,26.7065,25.8191,25.9269,1404696.6103464,26.2847,26.321,26.2504,25.32,24.2818,24.2818,24.611,24.3897,23.7446,22.9956
2537,2010-01-11,26.3553,26.4632,26.2132,26.2847,1239670.468314,25.9269,26.2847,26.321,26.2504,25.32,24.2818,24.2818,24.611,24.3897,23.7446
2538,2010-01-12,26.07,26.2055,25.4059,25.7351,1833652.4452737,26.2847,25.9269,26.2847,26.321,26.2504,25.32,24.2818,24.2818,24.611,24.3897
2539,2010-01-13,25.6769,25.7351,25.4126,25.5967,1321817.7926891,25.7351,26.2847,25.9269,26.2847,26.321,26.2504,25.32,24.2818,24.2818,24.611
2540,2010-01-14,25.7466,25.8191,25.0901,25.5195,1795955.389612,25.5967,25.7351,26.2847,25.9269,26.2847,26.321,26.2504,25.32,24.2818,24.2818
2541,2010-01-15,25.3897,25.7418,25.0901,25.1044,1027633.8310807,25.5195,25.5967,25.7351,26.2847,25.9269,26.2847,26.321,26.2504,25.32,24.2818
2542,2010-01-18,25.1759,25.5691,25.1464,25.5691,545530.50287198,25.1044,25.5195,25.5967,25.7351,26.2847,25.9269,26.2847,26.321,26.2504,25.32
2543,2010-01-19,25.3897,25.5967,25.1044,25.5967,1438494.1151444,25.5691,25.1044,25.5195,25.5967,25.7351,26.2847,25.9269,26.2847,26.321,26.2504
2544,2010-01-20,25.4775,25.9632,25.4775,25.7466,1485452.2111131,25.5967,25.5691,25.1044,25.5195,25.5967,25.7351,26.2847,25.9269,26.2847,26.321
2545,2010-01-21,25.6053,25.7132,25.1683,25.6979,1621260.5412457,25.7466,25.5967,25.5691,25.1044,25.5195,25.5967,25.7351,26.2847,25.9269,26.2847
2546,2010-01-22,25.2551,25.4403,24.6187,24.675,2886395.9884462,25.6979,25.7466,25.5967,25.5691,25.1044,25.5195,25.5967,25.7351,26.2847,25.9269
2547,2010-01-25,24.6034,24.8267,24.3897,24.7465,1392434.1420164,24.675,25.6979,25.7466,25.5967,25.5691,25.1044,25.5195,25.5967,25.7351,26.2847
2548,2010-01-26,24.3172,24.4899,24.0967,24.3897,1088296.4222507,24.7465,24.675,25.6979,25.7466,25.5967,25.5691,25.1044,25.5195,25.5967,25.7351
2549,2010-01-27,24.2389,24.4612,24.0099,24.0318,1904955.2245434,24.3897,24.7465,24.675,25.6979,25.7466,25.5967,25.5691,25.1044,25.5195,25.5967
2550,2010-01-28,24.2609,24.3458,23.6177,23.7818,1453806.2187911,24.0318,24.3897,24.7465,24.675,25.6979,25.7466,25.5967,25.5691,25.1044,25.5195
2551,2010-01-29,23.6234,24.2675,23.4593,24.1387,1164058.3761845,23.7818,24.0318,24.3897,24.7465,24.675,25.6979,25.7466,25.5967,25.5691,25.1044
2552,2010-02-01,24.0967,24.383,23.8534,23.9097,586471.07100965,24.1387,23.7818,24.0318,24.3897,24.7465,24.675,25.6979,25.7466,25.5967,25.5691
2553,2010-02-02,24.4326,24.7122,24.1387,24.4612,1864861.4279988,23.9097,24.1387,23.7818,24.0318,24.3897,24.7465,24.675,25.6979,25.7466,25.5967
2554,2010-02-03,24.7465,24.9765,24.4899,24.7122,2247825.4087999,24.4612,23.9097,24.1387,23.7818,24.0318,24.3897,24.7465,24.675,25.6979,25.7466
2555,2010-02-04,24.611,24.6607,23.2589,23.4593,1982761.7965193,24.7122,24.4612,23.9097,24.1387,23.7818,24.0318,24.3897,24.7465,24.675,25.6979
2556,2010-02-05,23.2456,23.6024,22.3868,22.5299,2338187.8848064,23.4593,24.7122,24.4612,23.9097,24.1387,23.7818,24.0318,24.3897,24.7465,24.675
2557,2010-02-08,22.8877,23.0309,22.0996,22.423,1568285.9654307,22.5299,23.4593,24.7122,24.4612,23.9097,24.1387,23.7818,24.0318,24.3897,24.7465
2558,2010-02-09,22.5299,23.1816,22.4593,22.674,1543338.6909588,22.423,22.5299,23.4593,24.7122,24.4612,23.9097,24.1387,23.7818,24.0318,24.3897
2559,2010-02-10,22.7952,23.4231,22.7952,23.174,1603303.3243554,22.674,22.423,22.5299,23.4593,24.7122,24.4612,23.9097,24.1387,23.7818,24.0318
2560,2010-02-11,23.3171,23.3811,22.1368,22.2074,1704099.5354865,23.174,22.674,22.423,22.5299,23.4593,24.7122,24.4612,23.9097,24.1387,23.7818
2561,2010-02-12,22.5299,22.7723,22.2074,22.3715,1262668.4913463,22.2074,23.174,22.674,22.423,22.5299,23.4593,24.7122,24.4612,23.9097,24.1387
2562,2010-02-15,22.7312,22.8095,22.1797,22.716,1090240.433767,22.3715,22.2074,23.174,22.674,22.423,22.5299,23.4593,24.7122,24.4612,23.9097
2563,2010-02-16,22.8877,23.0089,22.4593,22.8152,1518203.8272355,22.716,22.3715,22.2074,23.174,22.674,22.423,22.5299,23.4593,24.7122,24.4612
2564,2010-02-17,23.3171,23.4517,22.9603,23.1368,1309833.0402901,22.8152,22.716,22.3715,22.2074,23.174,22.674,22.423,22.5299,23.4593,24.7122
2565,2010-02-18,23.1521,23.2084,22.5299,22.5299,1549339.4510355,23.1368,22.8152,22.716,22.3715,22.2074,23.174,22.674,22.423,22.5299,23.4593
2566,2010-02-19,22.4593,23.0376,22.2446,22.8152,665396.89058636,22.5299,23.1368,22.8152,22.716,22.3715,22.2074,23.174,22.674,22.423,22.5299
2567,2010-02-22,23.174,23.3515,22.7437,23.3515,1111287.1093905,22.8152,22.5299,23.1368,22.8152,22.716,22.3715,22.2074,23.174,22.674,22.423
2568,2010-02-23,23.4154,23.4231,22.6587,22.6587,1160634.6103496,23.3515,22.8152,22.5299,23.1368,22.8152,22.716,22.3715,22.2074,23.174,22.674
2569,2010-02-24,22.6444,22.7437,22.3162,22.4927,1065652.6180284,22.6587,23.3515,22.8152,22.5299,23.1368,22.8152,22.716,22.3715,22.2074,23.174
2570,2010-02-25,22.674,23.2503,22.5299,22.7599,2880704.3838397,22.4927,22.6587,23.3515,22.8152,22.5299,23.1368,22.8152,22.716,22.3715,22.2074
2571,2010-02-26,23.1015,23.4154,22.7007,23.4154,1918540.2494952,22.7599,22.4927,22.6587,23.3515,22.8152,22.5299,23.1368,22.8152,22.716,22.3715
2572,2010-03-01,23.4593,23.8095,23.0309,23.8095,563728.75623067,23.4154,22.7599,22.4927,22.6587,23.3515,22.8152,22.5299,23.1368,22.8152,22.716
2573,2010-03-02,23.7818,24.8191,23.6177,24.6034,1349546.4184086,23.8095,23.4154,22.7599,22.4927,22.6587,23.3515,22.8152,22.5299,23.1368,22.8152
2574,2010-03-03,24.6693,24.8897,24.3525,24.675,849962.70632292,24.6034,23.8095,23.4154,22.7599,22.4927,22.6587,23.3515,22.8152,22.5299,23.1368
2575,2010-03-04,24.6034,24.9965,24.4383,24.7465,1514731.854107,24.675,24.6034,23.8095,23.4154,22.7599,22.4927,22.6587,23.3515,22.8152,22.5299
2576,2010-03-05,24.675,25.3553,24.675,25.2838,1402740.0230144,24.7465,24.675,24.6034,23.8095,23.4154,22.7599,22.4927,22.6587,23.3515,22.8152
2577,2010-03-08,25.4985,25.6845,25.3553,25.6053,2115017.4587057,25.2838,24.7465,24.675,24.6034,23.8095,23.4154,22.7599,22.4927,22.6587,23.3515
2578,2010-03-09,25.6769,25.6769,25.0691,25.4613,1930893.8924893,25.6053,25.2838,24.7465,24.675,24.6034,23.8095,23.4154,22.7599,22.4927,22.6587
2579,2010-03-10,25.4269,25.8926,25.3677,25.6053,1685943.2015136,25.4613,25.6053,25.2838,24.7465,24.675,24.6034,23.8095,23.4154,22.7599,22.4927
2580,2010-03-11,25.613,25.7351,25.2981,25.3258,1087436.0268573,25.6053,25.4613,25.6053,25.2838,24.7465,24.675,24.6034,23.8095,23.4154,22.7599
2581,2010-03-12,25.6912,26.0261,25.4269,25.592,1843950.9903791,25.3258,25.6053,25.4613,25.6053,25.2838,24.7465,24.675,24.6034,23.8095,23.4154
2582,2010-03-15,25.7351,25.883,25.3258,25.4403,1046075.216877,25.592,25.3258,25.6053,25.4613,25.6053,25.2838,24.7465,24.675,24.6034,23.8095
2583,2010-03-16,25.4269,26.3134,25.4269,26.2504,2803869.2936296,25.4403,25.592,25.3258,25.6053,25.4613,25.6053,25.2838,24.7465,24.675,24.6034
2584,2010-03-17,26.4718,27.7867,26.4718,27.2494,4193547.2360299,26.2504,25.4403,25.592,25.3258,25.6053,25.4613,25.6053,25.2838,24.7465,24.675
2585,2010-03-18,27.1779,27.572,27.071,27.1149,3596144.6371893,27.2494,26.2504,25.4403,25.592,25.3258,25.6053,25.4613,25.6053,25.2838,24.7465
2586,2010-03-19,26.9279,27.822,26.9279,27.1082,8011488.3914505,27.1149,27.2494,26.2504,25.4403,25.592,25.3258,25.6053,25.4613,25.6053,25.2838
2587,2010-03-22,27.1779,27.4632,26.4269,27.3573,976238.5681255,27.1082,27.1149,27.2494,26.2504,25.4403,25.592,25.3258,25.6053,25.4613,25.6053
2588,2010-03-23,27.4632,27.6817,27.3439,27.4584,1490266.6525718,27.3573,27.1082,27.1149,27.2494,26.2504,25.4403,25.592,25.3258,25.6053,25.4613
2589,2010-03-24,27.53,27.8859,27.4155,27.6817,1501359.5700381,27.4584,27.3573,27.1082,27.1149,27.2494,26.2504,25.4403,25.592,25.3258,25.6053
2590,2010-03-25,27.8573,28.5386,27.6855,28.3229,2392785.7888364,27.6817,27.4584,27.3573,27.1082,27.1149,27.2494,26.2504,25.4403,25.592,25.3258
2591,2010-03-26,28.5653,28.5653,27.6817,27.6817,2252646.1381665,28.3229,27.6817,27.4584,27.3573,27.1082,27.1149,27.2494,26.2504,25.4403,25.592
2592,2010-03-29,27.8945,28.072,27.5357,27.6073,1293378.6333805,27.6817,28.3229,27.6817,27.4584,27.3573,27.1082,27.1149,27.2494,26.2504,25.4403
2593,2010-03-30,27.8945,28.0386,27.7304,27.9298,692995.5662098,27.6073,27.6817,28.3229,27.6817,27.4584,27.3573,27.1082,27.1149,27.2494,26.2504
2594,2010-03-31,27.822,28.3516,27.7523,27.7523,1733835.0518009,27.9298,27.6073,27.6817,28.3229,27.6817,27.4584,27.3573,27.1082,27.1149,27.2494
2595,2010-04-01,27.9651,28.2371,27.7161,27.822,2459657.6890275,27.7523,27.9298,27.6073,27.6817,28.3229,27.6817,27.4584,27.3573,27.1082,27.1149
2596,2010-04-06,28.072,28.2084,27.6073,28.1798,2067599.2974779,27.822,27.7523,27.9298,27.6073,27.6817,28.3229,27.6817,27.4584,27.3573,27.1082
2597,2010-04-07,28.1798,28.2304,27.2571,27.6369,2778959.7466049,28.1798,27.822,27.7523,27.9298,27.6073,27.6817,28.3229,27.6817,27.4584,27.3573
2598,2010-04-08,27.5014,27.5014,26.9012,26.9069,1314979.6928812,27.6369,28.1798,27.822,27.7523,27.9298,27.6073,27.6817,28.3229,27.6817,27.4584
2599,2010-04-09,27.1149,27.3945,27.092,27.1359,3113453.3895948,26.9069,27.6369,28.1798,27.822,27.7523,27.9298,27.6073,27.6817,28.3229,27.6817
2600,2010-04-12,27.1779,27.3783,26.9718,27.1502,2528859.2590842,27.1359,26.9069,27.6369,28.1798,27.822,27.7523,27.9298,27.6073,27.6817,28.3229
2601,2010-04-13,27.1502,27.2494,26.8916,27.1082,3392767.4970768,27.1502,27.1359,26.9069,27.6369,28.1798,27.822,27.7523,27.9298,27.6073,27.6817
2602,2010-04-14,27.1435,27.3945,26.8286,27.3945,2219062.422236,27.1082,27.1502,27.1359,26.9069,27.6369,28.1798,27.822,27.7523,27.9298,27.6073
2603,2010-04-15,27.5433,27.6073,27.2141,27.5147,1624468.4222438,27.3945,27.1082,27.1502,27.1359,26.9069,27.6369,28.1798,27.822,27.7523,27.9298
2604,2010-04-16,27.3229,27.7523,27.1779,27.5357,1932038.2917215,27.5147,27.3945,27.1082,27.1502,27.1359,26.9069,27.6369,28.1798,27.822,27.7523
2605,2010-04-19,26.9651,27.2428,26.4994,26.571,2134311.904003,27.5357,27.5147,27.3945,27.1082,27.1502,27.1359,26.9069,27.6369,28.1798,27.822
2606,2010-04-20,26.7857,27.4632,26.6788,27.1082,1134905.5393327,26.571,27.5357,27.5147,27.3945,27.1082,27.1502,27.1359,26.9069,27.6369,28.1798
2607,2010-04-21,27.5357,27.5357,27.1149,27.3229,1705015.4740661,27.1082,26.571,27.5357,27.5147,27.3945,27.1082,27.1502,27.1359,26.9069,27.6369
2608,2010-04-22,27.5357,27.572,26.321,26.4355,1731663.6276166,27.3229,27.1082,26.571,27.5357,27.5147,27.3945,27.1082,27.1502,27.1359,26.9069
2609,2010-04-23,26.6788,26.8286,26.2132,26.4994,934635.67369226,26.4355,27.3229,27.1082,26.571,27.5357,27.5147,27.3945,27.1082,27.1502,27.1359
2610,2010-04-26,27.1645,27.6722,26.6416,27.1998,1238769.2015194,26.4994,26.4355,27.3229,27.1082,26.571,27.5357,27.5147,27.3945,27.1082,27.1502
2611,2010-04-27,27.3869,27.6817,27.0853,27.1731,1389463.1055482,27.1998,26.4994,26.4355,27.3229,27.1082,26.571,27.5357,27.5147,27.3945,27.1082
2612,2010-04-28,27.1645,27.1645,26.3916,26.3916,2235449.7581283,27.1731,27.1998,26.4994,26.4355,27.3229,27.1082,26.571,27.5357,27.5147,27.3945
2613,2010-04-29,26.4918,27.6073,26.4775,27.2571,1635860.0153338,26.3916,27.1731,27.1998,26.4994,26.4355,27.3229,27.1082,26.571,27.5357,27.5147
2614,2010-04-30,27.7161,28.2523,27.551,27.9727,2232476.6256907,27.2571,26.3916,27.1731,27.1998,26.4994,26.4355,27.3229,27.1082,26.571,27.5357
2615,2010-05-04,28.2523,28.3229,26.6359,26.6359,2535757.0940169,27.9727,27.2571,26.3916,27.1731,27.1998,26.4994,26.4355,27.3229,27.1082,26.571
2616,2010-05-05,26.5338,26.8143,26.3916,26.6216,1851775.2437379,26.6359,27.9727,27.2571,26.3916,27.1731,27.1998,26.4994,26.4355,27.3229,27.1082
2617,2010-05-06,26.4632,26.821,26.1053,26.3553,2059406.1535241,26.6216,26.6359,27.9727,27.2571,26.3916,27.1731,27.1998,26.4994,26.4355,27.3229
2618,2010-05-07,25.613,26.3553,25.4555,25.4555,4031480.6026347,26.3553,26.6216,26.6359,27.9727,27.2571,26.3916,27.1731,27.1998,26.4994,26.4355
2619,2010-05-10,26.1053,26.7638,26.1053,26.7065,1273925.9424019,25.4555,26.3553,26.6216,26.6359,27.9727,27.2571,26.3916,27.1731,27.1998,26.4994
2620,2010-05-11,26.321,26.9279,26.321,26.9279,1618089.3397102,26.7065,25.4555,26.3553,26.6216,26.6359,27.9727,27.2571,26.3916,27.1731,27.1998
2621,2010-05-12,26.8916,27.551,26.4994,27.3229,2057869.8080347,26.9279,26.7065,25.4555,26.3553,26.6216,26.6359,27.9727,27.2571,26.3916,27.1731
2622,2010-05-13,27.822,27.9231,27.2141,27.7437,1392272.7523811,27.3229,26.9279,26.7065,25.4555,26.3553,26.6216,26.6359,27.9727,27.2571,26.3916
2623,2010-05-14,27.3229,27.8506,26.8916,26.8916,1732032.5182116,27.7437,27.3229,26.9279,26.7065,25.4555,26.3553,26.6216,26.6359,27.9727,27.2571
2624,2010-05-17,26.6788,27.822,26.6788,27.7523,1505124.9788672,26.8916,27.7437,27.3229,26.9279,26.7065,25.4555,26.3553,26.6216,26.6359,27.9727
2625,2010-05-18,27.7647,28.2523,27.7647,28.1664,1865582.4414345,27.7523,26.8916,27.7437,27.3229,26.9279,26.7065,25.4555,26.3553,26.6216,26.6359
2626,2010-05-19,27.8945,27.9069,26.9279,27.3945,3607450.2955385,28.1664,27.7523,26.8916,27.7437,27.3229,26.9279,26.7065,25.4555,26.3553,26.6216
2627,2010-05-20,27.4002,27.6588,25.8343,26.7494,2548351.7734793,27.3945,28.1664,27.7523,26.8916,27.7437,27.3229,26.9279,26.7065,25.4555,26.3553
2628,2010-05-21,26.9651,27.1082,25.5261,26.0347,2462192.7638835,26.7494,27.3945,28.1664,27.7523,26.8916,27.7437,27.3229,26.9279,26.7065,25.4555
2629,2010-05-24,26.4002,26.4489,25.6053,26.3487,980729.1823289,26.0347,26.7494,27.3945,28.1664,27.7523,26.8916,27.7437,27.3229,26.9279,26.7065
2630,2010-05-25,25.6053,25.9985,25.4775,25.5691,1608104.1420136,26.3487,26.0347,26.7494,27.3945,28.1664,27.7523,26.8916,27.7437,27.3229,26.9279
2631,2010-05-26,25.9632,26.7351,25.6769,26.2504,3080209.2206893,25.5691,26.3487,26.0347,26.7494,27.3945,28.1664,27.7523,26.8916,27.7437,27.3229
2632,2010-05-27,26.4632,26.9346,26.2847,26.8916,1879112.9711848,26.2504,25.5691,26.3487,26.0347,26.7494,27.3945,28.1664,27.7523,26.8916,27.7437
2633,2010-05-28,26.821,27.4288,26.6922,27.4288,1645357.9001705,26.8916,26.2504,25.5691,26.3487,26.0347,26.7494,27.3945,28.1664,27.7523,26.8916
2634,2010-05-31,27.3229,27.7523,27.2571,27.5357,1488532.2379845,27.4288,26.8916,26.2504,25.5691,26.3487,26.0347,26.7494,27.3945,28.1664,27.7523
2635,2010-06-01,27.3143,27.3229,26.6483,26.6788,1017124.6410616,27.5357,27.4288,26.8916,26.2504,25.5691,26.3487,26.0347,26.7494,27.3945,28.1664
2636,2010-06-02,26.7933,27.4365,26.4145,27.4365,1192368.6333818,26.6788,27.5357,27.4288,26.8916,26.2504,25.5691,26.3487,26.0347,26.7494,27.3945
2637,2010-06-04,27.6512,27.8735,26.4422,26.821,1259688.0230162,27.4365,26.6788,27.5357,27.4288,26.8916,26.2504,25.5691,26.3487,26.0347,26.7494
2638,2010-06-07,26.4632,26.9431,26.3916,26.7857,1245580.0537266,26.821,27.4365,26.6788,27.5357,27.4288,26.8916,26.2504,25.5691,26.3487,26.0347
2639,2010-06-08,26.7132,27.0853,26.321,26.4574,2571506.9942084,26.7857,26.821,27.4365,26.6788,27.5357,27.4288,26.8916,26.2504,25.5691,26.3487
2640,2010-06-09,26.6788,27.0996,26.4574,26.5338,1818436.7562144,26.4574,26.7857,26.821,27.4365,26.6788,27.5357,27.4288,26.8916,26.2504,25.5691
2641,2010-06-10,26.4632,26.7638,26.1569,26.5996,2740218.8982369,26.5338,26.4574,26.7857,26.821,27.4365,26.6788,27.5357,27.4288,26.8916,26.2504
2642,2010-06-11,26.7781,26.8353,26.3553,26.7494,2089103.9423913,26.5996,26.5338,26.4574,26.7857,26.821,27.4365,26.6788,27.5357,27.4288,26.8916
2643,2010-06-14,26.9565,27.4155,26.821,27.3229,1482214.986545,26.7494,26.5996,26.5338,26.4574,26.7857,26.821,27.4365,26.6788,27.5357,27.4288
2644,2010-06-15,27.1082,27.551,27.1082,27.3573,1558517.7005555,27.3229,26.7494,26.5996,26.5338,26.4574,26.7857,26.821,27.4365,26.6788,27.5357
2645,2010-06-16,28.1101,28.1101,27.3945,27.5433,1230541.4740723,27.3573,27.3229,26.7494,26.5996,26.5338,26.4574,26.7857,26.821,27.4365,26.6788
2646,2010-06-17,27.7075,27.8096,26.8286,27.2141,1045567.9923089,27.5433,27.3573,27.3229,26.7494,26.5996,26.5338,26.4574,26.7857,26.821,27.4365
2647,2010-06-18,27.3048,27.5147,26.9498,27.4937,3253243.0133934,27.2141,27.5433,27.3573,27.3229,26.7494,26.5996,26.5338,26.4574,26.7857,26.821
2648,2010-06-21,27.7161,27.9947,27.5014,27.6073,941158.33012212,27.4937,27.2141,27.5433,27.3573,27.3229,26.7494,26.5996,26.5338,26.4574,26.7857
2649,2010-06-22,27.5872,27.7867,27.1779,27.3725,986448.03453612,27.6073,27.4937,27.2141,27.5433,27.3573,27.3229,26.7494,26.5996,26.5338,26.4574
2650,2010-06-23,26.821,27.1779,26.7714,26.8916,645688.49135437,27.3725,27.6073,27.4937,27.2141,27.5433,27.3573,27.3229,26.7494,26.5996,26.5338
2651,2010-06-24,27.0271,27.2218,26.5643,26.7132,1190402.614188,26.8916,27.3725,27.6073,27.4937,27.2141,27.5433,27.3573,27.3229,26.7494,26.5996
2652,2010-06-25,26.9651,26.9861,26.6063,26.821,1147737.0633248,26.7132,26.8916,27.3725,27.6073,27.4937,27.2141,27.5433,27.3573,27.3229,26.7494
2653,2010-06-28,26.8286,26.8859,26.6063,26.821,642471.17849452,26.821,26.7132,26.8916,27.3725,27.6073,27.4937,27.2141,27.5433,27.3573,27.3229
2654,2010-06-29,26.6788,26.6788,25.8563,26.0347,1234302.6909628,26.821,26.821,26.7132,26.8916,27.3725,27.6073,27.4937,27.2141,27.5433,27.3573
2655,2010-06-30,26.0481,26.1769,25.1044,25.3773,1788821.7581341,26.0347,26.821,26.821,26.7132,26.8916,27.3725,27.6073,27.4937,27.2141,27.5433
2656,2010-07-01,25.1826,25.8343,25.0757,25.4479,899286.10363514,25.3773,26.0347,26.821,26.821,26.7132,26.8916,27.3725,27.6073,27.4937,27.2141
2657,2010-07-02,25.7256,26.4489,25.4698,26.4489,936137.4356884,25.4479,25.3773,26.0347,26.821,26.821,26.7132,26.8916,27.3725,27.6073,27.4937
2658,2010-07-05,26.3267,26.3916,26.07,26.321,517819.69289154,26.4489,25.4479,25.3773,26.0347,26.821,26.821,26.7132,26.8916,27.3725,27.6073
2659,2010-07-06,26.3916,26.6416,26.3916,26.6416,1138592.3493134,26.321,26.4489,25.4479,25.3773,26.0347,26.821,26.821,26.7132,26.8916,27.3725
2660,2010-07-07,26.321,26.7132,26.1053,26.6702,734311.31285034,26.6416,26.321,26.4489,25.4479,25.3773,26.0347,26.821,26.821,26.7132,26.8916
2661,2010-07-08,27.0367,27.0367,26.3267,26.6063,1549946.2341449,26.6702,26.6416,26.321,26.4489,25.4479,25.3773,26.0347,26.821,26.821,26.7132
